handle,name,category,reviews,rating,reviews_gained,rank_now,rank_change,days_observed,elapsed_days,reviews_per_day
gst-advanced-pro,GST india : GST Invoice,store-management-finances-taxes,4,5.0,0,23,0,1e-09,0.0,
hagl,Hagl,selling-products-pricing-pricing-quotes,4,5.0,0,27,0,1e-09,0.0,
hellobrand,HelloBrand ‑ Shoppable Videos,store-design-images-and-media-video-and-livestream,4,5.0,0,91,0,1e-09,0.0,
hire-easy-career-pages,Hire Easy ‑ Careers Page,store-design-notifications-forms,4,4.7,0,27,0,1e-09,0.0,
holio-shipping,Holio Shipping,orders-and-shipping-shipping-solutions-shipping-rates,4,5.0,0,85,0,1e-09,0.0,
hoxton-convert,Conversion Rates by HoxtonAi,sales-channels-selling-in-person-retail,4,5.0,0,36,0,1e-09,0.0,
hub-de-frete-no-checkout,Cecify ‑ Frete e Rastreamento,orders-and-shipping-shipping-solutions-shipping-rates,4,5.0,0,51,0,1e-09,0.0,
hubble,Hubble: Customer Accounts,store-management-security-accounts-and-login,4,5.0,0,16,0,1e-09,0.0,
iconic-blocks,Iconic Blocks: Product Blocks,store-design-storefronts-page-builder,4,5.0,0,60,0,1e-09,0.0,
igst-india-gst-invoice,iGST: India GST Invoices,store-management-finances-taxes,4,3.8,0,63,0,1e-09,0.0,
impex-collection-import-export,IMPEX Collection Import Export,store-design-product-display-collections,4,2.7,0,57,0,1e-09,0.0,
instasync-pro,Instasync ‑ Instagram Feed,store-design-images-and-media-image-gallery,4,5.0,0,41,0,1e-09,0.0,
inventory-sync,Inventory Sync ‑ MO,orders-and-shipping-inventory-inventory-optimization,4,5.0,0,64,0,1e-09,0.0,
ioss-vat-calculation-app,SalesVAT ‑ OSS/IOSS Solution,store-management-finances-taxes,4,5.0,0,31,0,1e-09,0.0,
isbndb-book-database-connector,ISBNdb Book Data Importer,store-design-content-product-content,4,5.0,0,34,0,1e-09,0.0,
itrack,iTrack ‑ Order Tracking,orders-and-shipping-orders-order-tracking,4,4.0,0,81,0,1e-09,0.0,
j-t-philippines,J&T Philippines,orders-and-shipping-shipping-solutions-delivery-and-pickup,4,1.2,0,86,0,1e-09,0.0,
jambofy-free-shipping-bar,Jambofy Free Shipping Bar,store-design-notifications-banners,4,5.0,0,57,0,1e-09,0.0,
keep-on-hold,Keep on Hold: Save Later,marketing-and-conversion-customer-loyalty-wishlists,4,5.0,0,55,0,1e-09,0.0,
keystone-loyalty-rewards,Keystone Loyalty Rewards,marketing-and-conversion-customer-loyalty-loyalty-and-rewards,4,5.0,0,62,0,1e-09,0.0,
klarna,Klarna,selling-products-payments-payment-experience,4,1.2,0,7,0,1e-09,0.0,
kount,Kount,store-management-security-fraud,4,5.0,0,43,0,1e-09,0.0,
ledgerstar,LedgerStar: Vendor Payouts,store-management-finances-accounting,4,5.0,0,86,0,1e-09,0.0,
leo-order-editor,LEO ‑ Order Editing & Upsell,orders-and-shipping-orders-order-editing,4,5.0,0,40,0,1e-09,0.0,
lfs-slidey-bar,Slidey Bar,store-design-search-and-navigation-navigation-and-menus,4,5.0,0,64,0,1e-09,0.0,
lightning-deals-and-discounts,Lightning Deals: Sales Booster,marketing-and-conversion-upsell-and-bundles-countdown-timer,4,5.0,0,36,0,1e-09,0.0,
limiter-order-limits,LIMITER Order Limits,marketing-and-conversion-checkout-order-limits,4,5.0,0,43,0,1e-09,0.0,
linkable-1,Linkable: Affiliate Marketing,marketing-and-conversion-advertising-affiliate-programs,4,4.1,0,48,0,1e-09,0.0,
loggr-product-history-revert,Loggr Product History & Revert,store-management-operations-bulk-editor,4,5.0,0,54,0,1e-09,0.0,
lookify,Lookify: AI Virtual Try‑On,store-design-images-and-media-3d-ar-vr,4,5.0,0,13,0,1e-09,0.0,
magic-cart-min-max,Magic Cart Min & Max,marketing-and-conversion-checkout-order-limits,4,4.2,0,57,0,1e-09,0.0,
makappi,Makappi ‑ Mobile App Builder,store-design-storefronts-mobile-app-builder,4,5.0,0,34,0,1e-09,0.0,
mapsy,Mapsy: Store Locator & Maps,sales-channels-selling-in-person-store-locator,4,5.0,0,14,0,1e-09,0.0,
masscat,Collections Bulk Add ‑ MassCat,store-design-product-display-collections,4,4.1,0,42,0,1e-09,0.0,
matrixrates-import-export,MatrixRates Import/Export,orders-and-shipping-shipping-solutions-shipping-rates,4,3.3,0,87,0,1e-09,0.0,
miaoshou,妙手,orders-and-shipping-inventory-erp,4,2.5,0,7,0,1e-09,0.0,
microsoft-shopping-feed,∞ Microsoft Shopping Feed,sales-channels-selling-online-product-feeds,4,3.7,0,59,0,1e-09,0.0,
moda-ai,MODA: AI Model Photos+Video,store-design-images-and-media-image-editor,4,5.0,0,40,0,1e-09,0.0,
modulo-sections-bundles,Section Modulo: Theme Sections,store-design-storefronts-page-builder,4,5.0,0,42,0,1e-09,0.0,
mori-scratch-popup,Mori Scratch Card Popup,store-design-notifications-pop-ups,4,5.0,0,50,0,1e-09,0.0,
mps-promote-me,Promote Me | Many apps in one,store-design-internationalization-currency-and-translation,4,5.0,0,61,0,1e-09,0.0,
nabu-sitemap,XML Sitemap Generator by Nabu,store-design-site-optimization-seo,4,4.3,0,92,0,1e-09,0.0,
nexora-b2b-wholesale-pricing,Nexora B2B Wholesale Pricing,finding-products-sourcing-options-wholesale,4,5.0,0,35,0,1e-09,0.0,
obsessai-retail-agent,Obsess AI: AI SEO & Content,store-design-content-blogs,4,3.7,0,51,0,1e-09,0.0,
odyssey,Odyssey ‑ 3D Virtual Stores,store-design-images-and-media-3d-ar-vr,4,1.6,0,66,0,1e-09,0.0,
offer-your-price,Offer Your Price ‑ Make Offers,selling-products-pricing-pricing-quotes,4,4.3,0,80,0,1e-09,0.0,
omnibus-pricing-app,Easy Omnibus EU Lowest Price,store-management-security-legal,4,5.0,0,89,0,1e-09,0.0,
oneguard-verification,OneGuard Age / ID Verification,store-management-security-fraud,4,5.0,0,47,0,1e-09,0.0,
optionality,Next 3D Product Page Builder,selling-products-custom-products-product-variants,4,5.0,0,81,0,1e-09,0.0,
optionify,Optfy ‑ Custom Product Options,selling-products-custom-products-product-variants,4,5.0,0,82,0,1e-09,0.0,
palmate,Palmate AI Chatbot & Livechat,store-management-support-faq,4,5.0,0,17,0,1e-09,0.0,
pdf-uploader,PDF Guru ‑ Master your PDFs,selling-products-custom-products-custom-file-upload,4,3.9,0,62,0,1e-09,0.0,
pegasus-inventory-intelligence,StockEye Inventory,orders-and-shipping-inventory-inventory-optimization,4,5.0,0,81,0,1e-09,0.0,
pennylane,Pennylane,store-management-finances-accounting,4,1.4,0,42,0,1e-09,0.0,
pics-to-description,Pics to Descriptions ‑ Gelo.ai,store-design-content-product-content,4,4.7,0,32,0,1e-09,0.0,
plug-cash-on-delivery,Plug : Cash On Delivery,selling-products-payments-pay-later,4,5.0,0,16,0,1e-09,0.0,
pop-ups-builder,Optinify ‑ Email & SMS Popups,store-design-notifications-pop-ups,4,5.0,0,59,0,1e-09,0.0,
pos-layaway-stock-reservations,Reservo by United Apps,sales-channels-selling-in-person-retail,4,4.7,0,47,0,1e-09,0.0,
post-purchase-offers-2,BYG ‑ Post Purchase Survey AI,store-management-support-surveys,4,5.0,0,52,0,1e-09,0.0,
posten-bring-checkout,Posten Bring Checkout,orders-and-shipping-shipping-solutions-shipping-rates,4,4.9,0,69,0,1e-09,0.0,
preorder-back-in-stock-presale,"Preorder, Back in Stock Notify",marketing-and-conversion-upsell-and-bundles-pre-orders,4,5.0,0,32,0,1e-09,0.0,
prime-review,Prime Review,marketing-and-conversion-customer-loyalty-wishlists,4,4.1,0,52,0,1e-09,0.0,
printmind,Printmind: Print‑on‑Demand,finding-products-sourcing-options-print-on-demand-pod,4,5.0,0,49,0,1e-09,0.0,
priya-cod-form,Priya COD Form: Made In India,selling-products-payments-pay-later,4,4.1,0,24,0,1e-09,0.0,
product-embed,Dead Simple Product Embed,store-design-content-blogs,4,5.0,0,63,0,1e-09,0.0,
product-options-builder,"Fast Product Options, Variants",selling-products-custom-products-product-variants,4,5.0,0,72,0,1e-09,0.0,
product-pdf-download,Product PDF Download,selling-products-custom-products-custom-file-upload,4,3.9,0,30,0,1e-09,0.0,
productifi,Productifi: Sell Supplements,finding-products-sourcing-options-dropshipping,4,5.0,0,65,0,1e-09,0.0,
prolo-store-locator,Prolo: Dealer & Store Locator,sales-channels-selling-in-person-store-locator,4,5.0,0,12,0,1e-09,0.0,
promer-blog-studio,AI Blog Post Writer & SEO,store-design-content-blogs,4,5.0,0,44,0,1e-09,0.0,
promo-scheduler,Product & Theme Scheduler,store-management-operations-workflow-automation,4,5.0,0,66,0,1e-09,0.0,
proship,Proship by Prozo (India),orders-and-shipping-shipping-solutions-third-party-logistics-3pl,4,1.0,0,33,0,1e-09,0.0,
pwc-sections-landing,PWC: Section & Landing Pages,store-design-storefronts-page-builder,4,2.8,0,90,0,1e-09,0.0,
quizlanding,QuizLanding: Quiz Funnels,store-design-storefronts-page-builder,4,5.0,0,50,0,1e-09,0.0,
reactiv-mobile-app-builder,Reactiv ‑ Mobile App Builder,store-design-storefronts-mobile-app-builder,4,5.0,0,35,0,1e-09,0.0,
refactor-persistent-cart,R+ Persistent Cart | Cart sync,marketing-and-conversion-marketing-abandoned-cart,4,5.0,0,70,0,1e-09,0.0,
repdaily,Velocity Insights,store-management-finances-accounting,4,1.2,0,44,0,1e-09,0.0,
replenish-orders,Replenish,selling-products-payments-subscriptions,4,4.8,0,61,0,1e-09,0.0,
reserve-in-store-by-fera,In‑store Reserver,marketing-and-conversion-upsell-and-bundles-pre-orders,4,5.0,0,62,0,1e-09,0.0,
restock-and-price-drop-alerts,Shopstack Restock Alert App,marketing-and-conversion-upsell-and-bundles-stock-alerts,4,5.0,0,77,0,1e-09,0.0,
right-click-defender,Ongoing Disable Right Click,store-management-security-anti-theft,4,5.0,0,42,0,1e-09,0.0,
rtb-house-tags-connector,RTB House Display Ad Connector,marketing-and-conversion-advertising-ads,4,5.0,0,71,0,1e-09,0.0,
saku-receipt,SAKU Simple Receipts,orders-and-shipping-orders-invoices-and-receipts,4,5.0,0,34,0,1e-09,0.0,
sanity-connect,Sanity Connect,store-design-storefronts-page-builder,4,4.5,0,68,0,1e-09,0.0,
scala-lgpd,Scala GDPR EU Cookie Banner,store-design-internationalization-cookie-consent,4,5.0,0,23,0,1e-09,0.0,
scaleup-for-google-ads,ScaleUp: Google Ads Tracking,marketing-and-conversion-advertising-ads,4,5.0,0,88,0,1e-09,0.0,
scan-to-ship-alpha,Scanpacker Barcode Pick & Pack,orders-and-shipping-inventory-inventory-optimization,4,5.0,0,70,0,1e-09,0.0,
scroll-studio,Scroll Studio,store-design-design-elements-animation-and-effects,4,5.0,0,8,0,1e-09,0.0,
scrollytelling,Scrollytelling Page Builder,store-design-storefronts-page-builder,4,5.0,0,46,0,1e-09,0.0,
second-closet-for-business,GoBolt Merchant Portal,orders-and-shipping-shipping-solutions-third-party-logistics-3pl,4,5.0,0,34,0,1e-09,0.0,
sell-on-wordpress,Sell on WordPress,sales-channels-selling-online-store-data-importer,4,1.7,0,40,0,1e-09,0.0,
shift-it-now,Shift It Now ‑ Store Migration,sales-channels-selling-online-store-data-importer,4,5.0,0,89,0,1e-09,0.0,
shopfeed,ShopFeed Plus ‑ Product Feed,sales-channels-selling-online-product-feeds,4,5.0,0,78,0,1e-09,0.0,
shopkeeper-gift-card-scheduler,ShopKeeper Gift Card Scheduler,marketing-and-conversion-gifts-gift-cards,4,5.0,0,31,0,1e-09,0.0,
simple-breadcrumb,Simple Breadcrumb,store-design-search-and-navigation-navigation-and-menus,4,3.7,0,34,0,1e-09,0.0,
simple-store-finder,ListR Store Locator,sales-channels-selling-in-person-store-locator,4,5.0,0,47,0,1e-09,0.0,
simplified-store-locator,Simplified Store Locator,sales-channels-selling-in-person-store-locator,4,2.6,0,57,0,1e-09,0.0,
sleek-announcement-bar-timer,Sleek Announcement Bar & Timer,store-design-notifications-banners,4,5.0,0,75,0,1e-09,0.0,
smart-monster,Monster ‑ Mobile App Builder,store-design-storefronts-mobile-app-builder,4,4.1,0,48,0,1e-09,0.0,
smartorderlimit,Order Limits Quantity Smarter,finding-products-sourcing-options-wholesale,4,5.0,0,26,0,1e-09,0.0,
smartship-in,Smartship,orders-and-shipping-shipping-solutions-third-party-logistics-3pl,4,5.0,0,20,0,1e-09,0.0,
smash-ai-product-description,Smash AI Description,store-design-content-product-content,4,5.0,0,43,0,1e-09,0.0,
snap-cod,Snap Cash On Delivery: COD Fee,selling-products-payments-pay-later,4,3.9,0,32,0,1e-09,0.0,
snap-search,Snap Search: Live Search Layer,store-design-search-and-navigation-search-and-filters,4,5.0,0,55,0,1e-09,0.0,
snapp-trust-badges-icons,Snapp Trust Badges & Icons,store-design-design-elements-badges-and-icons,4,5.0,0,50,0,1e-09,0.0,
snappyit-online,Snappyit｜ Product Photo Editor,store-design-images-and-media-image-editor,4,5.0,0,33,0,1e-09,0.0,
social-get-a-quote,SP: Order on WhatsApp,store-design-notifications-forms,4,1.5,0,76,0,1e-09,0.0,
social-sign-in,EasyAuth Social Login & OTP,store-management-security-accounts-and-login,4,5.0,0,68,0,1e-09,0.0,
stallion-express,Stallion Express,orders-and-shipping-shipping-solutions-shipping,4,3.4,0,85,0,1e-09,0.0,
starstream-webinar-tickets,Starstream: Tickets & Webinar,selling-products-digital-goods-and-services-event-booking,4,5.0,0,51,0,1e-09,0.0,
stilaro-probador-virtual,STILARO ‑ VIRTUAL TRY‑ON,store-design-images-and-media-3d-ar-vr,4,5.0,0,32,0,1e-09,0.0,
store-locator-se,Store Locator & Google Map: SE,sales-channels-selling-in-person-store-locator,4,5.0,0,33,0,1e-09,0.0,
streamline-connector-voiceflow,Streamline: n8n 2‑Way Sync,orders-and-shipping-orders-order-tracking,4,5.0,0,79,0,1e-09,0.0,
surveybrick-survey-feedback,SM Post Purchase Survey & NPS,store-management-support-surveys,4,5.0,0,50,0,1e-09,0.0,
sway-functions,Sway Functions,marketing-and-conversion-checkout-order-limits,4,4.3,0,38,0,1e-09,0.0,
synka-fraktjakt,Fraktjakt (Official),orders-and-shipping-shipping-solutions-shipping-rates,4,5.0,0,76,0,1e-09,0.0,
tabify-3,Tabify ‑ Comparison Tables,store-design-product-display-product-comparison,4,2.8,0,72,0,1e-09,0.0,
taboola-ads-pixel,Taboola Pixel,store-management-operations-analytics,4,5.0,0,58,0,1e-09,0.0,
taptool,Taptool,store-design-storefronts-mobile-app-builder,4,5.0,0,50,0,1e-09,0.0,
the-global-fulfillment-system,The Fulfillment Lab (GFS),orders-and-shipping-shipping-solutions-third-party-logistics-3pl,4,4.3,0,43,0,1e-09,0.0,
themarketer-com,theMarketer: Email marketing,marketing-and-conversion-marketing-email-marketing,4,5.0,0,40,0,1e-09,0.0,
tiktok-shop-by-shoppedance-6,TikTok Shop by VeriSync,sales-channels-selling-online-product-feeds,4,3.7,0,74,0,1e-09,0.0,
toern-returns-integration,toern ‑ Returns & Withdrawal,orders-and-shipping-returns-and-warranty-returns-and-exchanges,4,5.0,0,46,0,1e-09,0.0,
typeform-integration,Typeify: Typeform Integration,store-design-notifications-forms,4,5.0,0,36,0,1e-09,0.0,
ultimate-custom-order-status,Ultimate Custom Order Status,orders-and-shipping-orders-order-tracking,4,5.0,0,57,0,1e-09,0.0,
uncomplicated-menus,Menus Uncomplicated,store-design-search-and-navigation-navigation-and-menus,4,5.0,0,45,0,1e-09,0.0,
vat-tax-switcher,VAT & Tax Switcher,store-management-finances-taxes,4,5.0,0,32,0,1e-09,0.0,
viable,Triffin,store-management-finances-accounting,4,5.0,0,70,0,1e-09,0.0,
viking-watermark,Viking Watermark & Anti Theft,store-design-images-and-media-image-editor,4,5.0,0,11,0,1e-09,0.0,
vol-shipping-protection,VOL ‑ Shipping Protection App,orders-and-shipping-returns-and-warranty-warranties-and-insurance,4,5.0,0,24,0,1e-09,0.0,
volumental-app,Volumental — Shoe Size & Fit,store-design-images-and-media-3d-ar-vr,4,4.3,0,31,0,1e-09,0.0,
webi-landing-page-builder-cod,WEBI Ai Landing Page Builder,store-design-storefronts-page-builder,4,3.8,0,44,0,1e-09,0.0,
webpay,Webpay,selling-products-payments-payment-experience,4,3.9,0,11,0,1e-09,0.0,
whislist-app,TC Wishlist App,marketing-and-conversion-customer-loyalty-wishlists,4,5.0,0,38,0,1e-09,0.0,
widerruf-eu,easyEU: Withdrawal Button,store-management-security-legal,4,5.0,0,53,0,1e-09,0.0,
widerrufs-button-fur-eu,Widerrufs‑Button für EU,store-management-security-legal,4,4.8,0,45,0,1e-09,0.0,
widerrufsbutton-2,Rückruf: EU Widerrufsbutton,store-management-security-legal,4,5.0,0,39,0,1e-09,0.0,
wire,Digital Downloads ‑ Wire,selling-products-digital-goods-and-services-digital-products,4,1.5,0,54,0,1e-09,0.0,
withdrawly,Withdrawly: EU Form & Button,store-management-security-legal,4,5.0,0,31,0,1e-09,0.0,
year-make-model-app,WTS ‑ Year Make Model Search,store-design-search-and-navigation-search-and-filters,4,3.3,0,60,0,1e-09,0.0,
youssify-ai-product-descriptions,Youssify: Product Descriptions,store-design-content-product-content,4,5.0,0,54,0,1e-09,0.0,
youtube-gallery-pasilobus,Pasilobus YouTube Gallery,store-design-images-and-media-video-and-livestream,4,4.3,0,56,0,1e-09,0.0,
zapiet-eats,Zapiet Eats,sales-channels-selling-in-person-retail,4,5.0,0,30,0,1e-09,0.0,
zopi-amazon-importer,Zopi: Agentic Amazon Importer,sales-channels-selling-online-store-data-importer,4,4.5,0,85,0,1e-09,0.0,
zubs,Zubs Subscriptions App,selling-products-payments-subscriptions,4,5.0,0,44,0,1e-09,0.0,
3d-print-quote,Filaquote: Instant 3D Orders,selling-products-pricing-pricing-quotes,3,5.0,0,33,0,1e-09,0.0,
adbarker,Podcast and YouTube Sync by AB,store-design-content-blogs,3,5.0,0,70,0,1e-09,0.0,
addify-image-watermark,Addify Image Watermark,store-management-security-anti-theft,3,3.7,0,43,0,1e-09,0.0,
advanced-subscription-pro,Advanced Subscriptions App,selling-products-payments-subscriptions,3,5.0,0,70,0,1e-09,0.0,
aegis,Aegis ‑ Anti Copy & Blacklist,store-management-security-anti-theft,3,1.7,0,44,0,1e-09,0.0,
afc-bestfulfill,Bestfulfill DTC Fulfillment,orders-and-shipping-shipping-solutions-third-party-logistics-3pl,3,5.0,0,10,0,1e-09,0.0,
ai-alt-texts,AI Alt Texts | SEO King,store-design-site-optimization-accessibility,3,4.4,0,28,0,1e-09,0.0,
ai-upsell-cross-sell-by-weupsell,AI Upsell & Cart ‑ WeUpsell,marketing-and-conversion-checkout-cart-customization,3,5.0,0,80,0,1e-09,0.0,
alfred-inventory-hub,Alfred Purchase Orders,orders-and-shipping-inventory-inventory-optimization,3,5.0,0,49,0,1e-09,0.0,
alogram-payment-fraud-blocker,Alogram Payment Fraud Blocker,store-management-security-fraud,3,5.0,0,51,0,1e-09,0.0,
alpha-currency-converter,ALPHA Currency Converter,store-design-internationalization-currency-and-translation,3,5.0,0,73,0,1e-09,0.0,
ambassadorflow,AmbassadorFlow Referrals,marketing-and-conversion-customer-loyalty-loyalty-and-rewards,3,5.0,0,83,0,1e-09,0.0,
announcement-bar-23,Matat Announcement bar,store-design-notifications-banners,3,3.5,0,87,0,1e-09,0.0,
appointify,Appointify: Your Booking App,selling-products-digital-goods-and-services-event-booking,3,5.0,0,48,0,1e-09,0.0,
apptonize-mobile-app,Apptonize Mobile App,store-design-storefronts-mobile-app-builder,3,5.0,0,58,0,1e-09,0.0,
artiststore-1,Artiststore Print on Demand,finding-products-sourcing-options-print-on-demand-pod,3,5.0,0,37,0,1e-09,0.0,
asf-advance-storefront,"ADV Size Chart, Badges, Labels",store-design-design-elements-badges-and-icons,3,5.0,0,34,0,1e-09,0.0,
athena-ai-search-filter,AI Search & Filter by Athena,store-design-search-and-navigation-search-and-filters,3,5.0,0,68,0,1e-09,0.0,
atranslate-multilingual,Atranslate: Native Translate,store-design-internationalization-currency-and-translation,3,3.7,0,63,0,1e-09,0.0,
author-box-generator,AuthorCraft | Author Signature,store-design-content-blogs,3,5.0,0,73,0,1e-09,0.0,
autofit-ai-year-make-model,AutoFit AI ‑ Year Make Model,store-design-search-and-navigation-search-and-filters,3,3.6,0,44,0,1e-09,0.0,
autollm,autoLLMs | LLM SEO & LLMs.txt,store-management-operations-workflow-automation,3,5.0,0,76,0,1e-09,0.0,
autoseo,AutoSEO Content Publisher,store-design-content-blogs,3,2.3,0,17,0,1e-09,0.0,
az-translate,Az ‑ Shop Language Translate,store-design-internationalization-currency-and-translation,3,5.0,0,56,0,1e-09,0.0,
backlinker,SEO Auto Pilot Backlinks Posts,store-design-content-blogs,3,5.0,0,16,0,1e-09,0.0,
bambuser-video-shopping,Bambuser Video Shopping,store-design-images-and-media-video-and-livestream,3,5.0,0,86,0,1e-09,0.0,
bayanatify,Bayanatify ‑ Delete Accounts,store-management-security-accounts-and-login,3,5.0,0,62,0,1e-09,0.0,
beyondcartloyalty,BeyondCart Loyalty And Rewards,marketing-and-conversion-customer-loyalty-loyalty-and-rewards,3,5.0,0,94,0,1e-09,0.0,
billiger-connect,Billiger Connect,sales-channels-selling-online-product-feeds,3,5.0,0,40,0,1e-09,0.0,
bitemein-restaurant-booking,BiteMe In Restaurant Booking,selling-products-digital-goods-and-services-event-booking,3,3.8,0,33,0,1e-09,0.0,
